carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
13047,vw, Tiguan Allspace,2019,Semi-Auto,10,Petrol,145,35.8,1.5
13049,vw, Scirocco,2016,Semi-Auto,16688,Petrol,0,65.7,2
13050,merc, GLS Class,2019,Semi-Auto,6510,Diesel,145,37.2,3
13051,vauxhall, Combo Life,2018,Manual,6000,Diesel,145,53.3,1.5
13057,bmw, X4,2015,Semi-Auto,52020,Diesel,145,54.3,2
13058,toyota, Prius,2018,Automatic,16347,Hybrid,140,235,1.8
13063,hyundi, IX20,2018,Automatic,10166,Petrol,145,34.5,1.6
13064,merc, CLA Class,2020,Automatic,1000,Petrol,145,44.8,1.3
13069,audi, Q8,2018,Semi-Auto,11691,Diesel,145,32.8,3
13071,ford, Edge,2017,Automatic,14283,Diesel,145,47.9,2
13072,toyota, Avensis,2015,Manual,71000,Diesel,30,61.4,2
13073,toyota, Prius,2014,Automatic,47221,Hybrid,0,134.5,1.8
13074,vw, Arteon,2019,Semi-Auto,6882,Diesel,145,62.8,2
13079,hyundi, IX20,2018,Manual,15853,Petrol,150,50.4,1.4
13081,vw, Tiguan Allspace,2019,Semi-Auto,1473,Petrol,150,35.8,1.5
13087,hyundi, IX20,2018,Manual,6684,Petrol,150,50.4,1.4
13089,hyundi, I40,2013,Automatic,64672,Diesel,205,47.1,1.7
13096,merc, GL Class,2016,Automatic,26511,Diesel,125,56.5,2.1
13098,vw, Scirocco,2016,Semi-Auto,59257,Diesel,30,57.6,2
13106,ford, Galaxy,2016,Manual,10265,Diesel,125,56.5,2
13109,audi, Q8,2019,Semi-Auto,5608,Diesel,150,33.6,3
13114,toyota, Prius,2017,Automatic,17681,Hybrid,135,235,1.8
13115,bmw, M4,2018,Semi-Auto,8326,Petrol,145,34,3
13116,vw, Scirocco,2016,Manual,30855,Diesel,20,67.3,2
13119,ford, Tourneo Custom,2016,Manual,45668,Diesel,200,44.8,2
13122,toyota, Avensis,2015,Manual,28434,Diesel,20,67.3,1.6
13126,skoda, Kamiq,2020,Manual,1562,Petrol,150,47.9,1
13129,merc, M Class,2014,Automatic,59812,Diesel,300,39.2,3
13133,vw, Arteon,2019,Semi-Auto,4482,Diesel,145,44.1,2
13134,ford, Grand C-MAX,2019,Automatic,7000,Diesel,145,51.4,1.5
13136,hyundi, IX20,2016,Manual,32001,Petrol,125,50.4,1.4
13140,skoda, Rapid,2017,Manual,13456,Diesel,145,74.3,1.4
13144,vw, Beetle,2015,Manual,39584,Petrol,200,42.8,1.4
13146,ford, Grand Tourneo Connect,2016,Automatic,45670,Diesel,125,56.6,1.5
13147,ford, Galaxy,2019,Manual,3158,Diesel,145,45.6,2
13148,merc, V Class,2018,Manual,23128,Diesel,145,46.3,2.1
13150,vw, Beetle,2016,Manual,18600,Petrol,125,51.4,1.2
13152,ford, Edge,2018,Semi-Auto,27215,Diesel,150,47.9,2
13153,skoda, Kamiq,2019,Manual,4000,Petrol,145,47.1,1
13155,vw, Tiguan Allspace,2019,Semi-Auto,16654,Diesel,145,39.2,2
13156,toyota, GT86,2016,Manual,37999,Petrol,265,36.2,2
13159,ford, Puma,2019,Manual,1400,Petrol,145,50.4,1
13160,vauxhall, Zafira Tourer,2017,Manual,23370,Petrol,200,41.5,1.4
13170,merc, GLB Class,2020,Semi-Auto,2000,Diesel,145,46.3,2
13173,vauxhall, GTC,2016,Manual,31050,Diesel,30,65.7,1.6
13174,ford, Edge,2016,Manual,34688,Diesel,200,47.9,2
13178,toyota, Verso,2017,Automatic,13900,Petrol,165,43.5,1.8
13181,vauxhall, Zafira Tourer,2017,Automatic,27477,Petrol,200,40.9,1.4
13184,bmw, Z4,2015,Manual,19109,Petrol,200,41.5,2
13186,merc, V Class,2018,Manual,26973,Diesel,145,46.3,2.1
13188,bmw, 6 Series,2016,Semi-Auto,30252,Diesel,200,49.6,3
13189,hyundi, I800,2019,Automatic,19266,Diesel,145,28,2.5
13191,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
13194,skoda, Scala,2019,Manual,11,Petrol,145,49.6,1
13195,hyundi, IX20,2019,Automatic,2122,Petrol,145,34.5,1.6
13197,vw, Scirocco,2017,Manual,11204,Petrol,150,52.3,1.4
13201,vw, Tiguan Allspace,2019,Semi-Auto,4814,Diesel,150,39.2,2
13214,bmw, X4,2015,Automatic,54116,Diesel,205,47.9,3
13215,merc, CLS Class,2011,Automatic,28738,Diesel,200,46.3,3
13216,merc, CLS Class,2015,Automatic,50231,Diesel,125,56.5,2.1
13218,bmw, X4,2016,Automatic,27580,Diesel,205,47.9,3
13220,bmw, i8,2015,Automatic,48800,Other,0,134.5,1.5
13221,toyota, Hilux,2020,Manual,100,Diesel,260,2.8,2.4
13227,ford, Grand C-MAX,2017,Manual,17813,Diesel,30,64.2,1.5
13231,ford, Edge,2017,Manual,17399,Diesel,145,48.7,2
13234,audi, Q8,2019,Automatic,5680,Diesel,145,33.6,3
13238,ford, Galaxy,2017,Manual,37881,Diesel,125,56.5,2
13240,hyundi, I800,2018,Automatic,30459,Diesel,145,31.7,2.5
13244,vauxhall, Antara,2013,Manual,38548,Diesel,235,44.1,2.2
13245,bmw, Z4,2020,Semi-Auto,9,Petrol,145,38.7,2
13248,vw, Arteon,2019,Semi-Auto,5500,Diesel,145,50.4,2
13249,merc, V Class,2019,Automatic,18625,Diesel,145,48.7,2.1
13250,vw, Caravelle,2019,Automatic,8997,Diesel,145,33.6,2
13256,bmw, X4,2019,Semi-Auto,7815,Petrol,145,26.9,3
13257,merc, V Class,2018,Automatic,12392,Diesel,145,45.6,2.1
13262,skoda, Yeti,2014,Manual,90000,Diesel,30,61.4,1.6
13265,merc, S Class,2015,Semi-Auto,41472,Diesel,160,51.4,3
13267,skoda, Kamiq,2019,Semi-Auto,2814,Petrol,145,43.5,1.5
13273,hyundi, I800,2018,Automatic,34886,Diesel,145,28,2.5
13275,vauxhall, GTC,2016,Manual,27742,Diesel,30,65.7,1.6
13279,vw, Arteon,2019,Semi-Auto,6500,Petrol,150,47.1,2
13280,ford, KA,2016,Manual,52576,Petrol,30,57.7,1.2
13287,bmw, X6,2014,Automatic,35269,Diesel,300,38.2,3
13291,toyota, Avensis,2018,Manual,18785,Diesel,145,67.3,1.6
13295,bmw, M4,2018,Manual,9662,Petrol,145,31,3
13298,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
13299,vw, Beetle,2014,Manual,61917,Petrol,165,46.3,1.2
13305,bmw, X6,2014,Automatic,68787,Diesel,305,37.7,3
13306,hyundi, IX35,2013,Manual,72205,Diesel,145,53.3,1.7
13311,vw, CC,2016,Semi-Auto,24500,Diesel,125,58.9,2
13313,bmw, X4,2019,Semi-Auto,2294,Diesel,150,40.9,3
13314,toyota, Verso,2017,Manual,16836,Diesel,30,62.8,1.6
13315,merc, X-CLASS,2019,Automatic,37,Diesel,260,35.8,2.3
13316,skoda, Rapid,2017,Manual,15000,Petrol,145,62.8,1
13319,audi, A7,2016,Automatic,55500,Petrol,325,29.7,4
13326,bmw, 7 Series,2019,Semi-Auto,5364,Diesel,145,44.1,3
13327,skoda, Kamiq,2020,Manual,1000,Petrol,145,47.1,1
13328,audi, A8,2018,Semi-Auto,10961,Diesel,145,48.7,3
13329,merc, V Class,2019,Automatic,5500,Diesel,145,45.6,2.1
13335,vw, Caddy Maxi Life,2019,Automatic,4525,Diesel,145,46.3,2
13337,merc, M Class,2014,Semi-Auto,57573,Diesel,200,46.3,2.1
13338,merc, CLS Class,2016,Semi-Auto,29392,Diesel,165,51.4,3
13349,vw, CC,2015,Semi-Auto,21700,Diesel,125,56.5,2
13351,audi, A8,2015,Automatic,34899,Diesel,200,47.9,3
13352,hyundi, IX35,2013,Automatic,69652,Diesel,300,39.2,2
13355,vw, California,2019,Automatic,10501,Diesel,265,32.1,2
13361,bmw, i3,2014,Automatic,42479,Hybrid,0,470.8,0
13364,hyundi, I40,2016,Manual,61554,Diesel,125,60.1,1.7
13366,merc, GL Class,2018,Manual,24166,Petrol,145,48.7,1.6
13367,hyundi, Santa Fe,2010,Manual,72570,Diesel,260,41.5,2.2
13368,merc, GL Class,2017,Automatic,15309,Diesel,145,64.2,2.1
13371,hyundi, Santa Fe,2019,Automatic,100,Diesel,145,39.8,2.2
13375,audi, RS6,2020,Semi-Auto,1500,Petrol,150,22.1,4
13377,audi, A7,2019,Semi-Auto,2999,Diesel,145,35.8,3
13379,skoda, Yeti,2016,Semi-Auto,43737,Petrol,125,51.4,1.2
13383,ford, Grand C-MAX,2015,Manual,22304,Petrol,30,54.3,1
13384,vw, Caddy Maxi Life,2016,Semi-Auto,20625,Diesel,145,54.3,2
13386,ford, Grand C-MAX,2016,Manual,54727,Diesel,30,64.2,1.5
13387,merc, SLK,2015,Automatic,36860,Diesel,145,56.5,2.1
13393,ford, Tourneo Custom,2016,Manual,30010,Diesel,235,44.1,2
13396,skoda, Rapid,2018,Manual,11713,Petrol,150,61.4,1
13398,skoda, Yeti,2017,Semi-Auto,16888,Petrol,125,51.4,1.2
13400,toyota, Prius,2017,Automatic,23343,Hybrid,135,94.1,1.8
13402,skoda, Rapid,2017,Manual,20395,Petrol,150,57.7,1.2
13406,merc, CLS Class,2017,Automatic,9165,Diesel,150,51.4,3
13408,merc, S Class,2018,Semi-Auto,1861,Petrol,145,40.9,3
13409,toyota, Avensis,2017,Manual,16355,Diesel,20,67.3,1.6
13413,merc, M Class,2014,Automatic,70308,Diesel,200,44.8,2.1
13414,merc, V Class,2015,Automatic,99960,Diesel,200,45.6,2.1
13416,hyundi, Santa Fe,2016,Semi-Auto,10278,Diesel,235,42.2,2.2
13419,bmw, M4,2019,Semi-Auto,25,Petrol,145,34,3
13420,merc, SLK,2015,Automatic,21680,Diesel,150,56.5,2.1
13422,hyundi, I40,2017,Manual,22336,Diesel,145,65.7,1.7
13424,vw, Tiguan Allspace,2019,Semi-Auto,6091,Diesel,145,44.1,2
13432,vw, CC,2013,Manual,74000,Diesel,30,60.1,2
13433,ford, KA,2011,Manual,66561,Petrol,30,57.7,1.2
13437,skoda, Scala,2019,Manual,4380,Petrol,145,49.6,1
13438,vw, Scirocco,2009,Manual,35937,Petrol,260,37.2,2
13442,toyota, Prius,2019,Automatic,6053,Other,135,217.3,1.8
13443,vw, Scirocco,2017,Automatic,33103,Diesel,145,53.3,2
13444,skoda, Kamiq,2019,Manual,9246,Petrol,145,47.1,1
13446,ford, Galaxy,2017,Manual,33115,Diesel,125,56.5,2
13447,vw, Caravelle,2019,Automatic,10500,Diesel,145,33.6,2
13449,ford, KA,2016,Manual,33236,Petrol,30,57.7,1.2
13454,ford, KA,2010,Manual,48000,Petrol,30,55.4,1.2
13460,skoda, Kamiq,2020,Semi-Auto,1575,Petrol,145,43.5,1.5
13462,hyundi, Santa Fe,2015,Semi-Auto,46045,Diesel,265,42.2,2.2
13468,bmw, X7,2019,Semi-Auto,3300,Diesel,145,33.6,3
13470,vauxhall, Combo Life,2019,Manual,4538,Diesel,150,53.3,1.5
13472,vw, Jetta,2017,Manual,69222,Diesel,145,67.3,2
13473,toyota, Verso,2017,Automatic,10772,Petrol,150,42.8,1.8
13477,vw, Shuttle,2019,Semi-Auto,13859,Diesel,145,32.8,2
13478,ford, Grand C-MAX,2017,Manual,5859,Petrol,30,54.3,1
13479,ford, Galaxy,2010,Manual,113000,Diesel,200,49.6,2
13480,hyundi, IX35,2014,Manual,35452,Diesel,165,50.4,1.7
13496,audi, R8,2013,Semi-Auto,10800,Petrol,570,22.4,4.2
13503,toyota, Avensis,2017,Manual,24705,Petrol,145,47.1,1.8
13504,merc, X-CLASS,2019,Automatic,303,Diesel,265,31.4,3
13505,ford, Edge,2019,Semi-Auto,3157,Diesel,145,37.2,2
13508,toyota, Hilux,2019,Automatic,5869,Diesel,260,36.2,2.4
13509,vw, Beetle,2016,Manual,11500,Petrol,125,51.4,1.2
13513,bmw, 8 Series,2019,Automatic,953,Petrol,145,26.9,4.4
13524,audi, Q8,2020,Semi-Auto,4174,Diesel,145,30.7,4
13525,toyota, Verso,2016,Manual,30671,Diesel,30,62.8,1.6
13526,bmw, M3,2017,Semi-Auto,14894,Petrol,300,34,3
13530,skoda, Rapid,2015,Manual,37657,Diesel,0,67.3,1.6
13534,audi, A7,2015,Automatic,31000,Diesel,125,58.9,3
13535,hyundi, Santa Fe,2019,Automatic,5000,Diesel,145,39.8,2.2
13541,bmw, X6,2016,Semi-Auto,21088,Diesel,200,47.1,3
13547,audi, RS5,2019,Automatic,6000,Petrol,145,29.7,2.9
13551,merc, V Class,2019,Automatic,1253,Diesel,145,36.2,2
13552,bmw, M4,2016,Semi-Auto,23765,Petrol,300,34,3
13553,bmw, X4,2016,Semi-Auto,64000,Diesel,145,54.3,2
13558,ford, Galaxy,2012,Manual,75179,Diesel,165,49.6,2
13562,audi, RS4,2019,Automatic,5159,Petrol,145,29.1,2.9
13563,skoda, Scala,2019,Manual,4292,Petrol,145,49.6,1
13566,merc, M Class,2014,Semi-Auto,48928,Diesel,200,46.3,2.1
13573,bmw, X4,2019,Semi-Auto,1501,Diesel,145,40.9,3
13577,vw, Shuttle,2020,Manual,1000,Diesel,150,37.7,2
13581,bmw, Z4,2020,Automatic,2500,Petrol,145,38.7,2
13584,merc, M Class,2013,Automatic,66426,Diesel,300,39.2,3
13587,ford, Grand C-MAX,2017,Manual,29396,Diesel,30,64.2,1.5
13594,toyota, Avensis,2018,Manual,31174,Diesel,145,61.4,2
13595,ford, Edge,2018,Manual,18301,Diesel,145,48.7,2
13597,merc, GL Class,2016,Semi-Auto,64025,Diesel,325,36.2,3
13603,toyota, Hilux,2017,Automatic,20758,Diesel,260,36.2,2.4
13604,toyota, Avensis,2017,Manual,41211,Diesel,145,67.3,1.6
13606,vauxhall, Combo Life,2019,Manual,10994,Diesel,145,53.3,1.5
13610,bmw, 8 Series,2020,Semi-Auto,123,Petrol,145,33.2,3
13617,skoda, Rapid,2014,Manual,41648,Petrol,125,52.3,1.2
13619,hyundi, Santa Fe,2019,Semi-Auto,2715,Diesel,145,42.8,2.2
13620,audi, Q8,2018,Automatic,7000,Diesel,145,33.6,3
13621,toyota, Verso,2017,Manual,27553,Diesel,30,62.8,1.6
13622,audi, A7,2018,Semi-Auto,12958,Diesel,145,52.3,3
13624,bmw, X7,2019,Semi-Auto,4997,Diesel,145,31.4,3
13626,hyundi, I800,2018,Automatic,34103,Diesel,145,33.6,2.5
13627,ford, Tourneo Connect,2018,Manual,30000,Diesel,145,64.2,1.5
13628,toyota, Avensis,2015,Manual,68200,Diesel,30,61.4,2
13631,merc, GL Class,2016,Automatic,37989,Diesel,330,36.2,3
13634,audi, A8,2019,Automatic,5000,Diesel,145,40.4,3
13639,ford, KA,2013,Manual,30626,Petrol,30,57.7,1.2
13640,vauxhall, Combo Life,2019,Manual,9000,Petrol,145,42.2,1.2
13645,toyota, IQ,2009,Manual,74095,Petrol,0,65.7,1
13647,ford, Puma,2020,Manual,384,Petrol,145,49.6,1
13649,toyota, GT86,2019,Manual,7056,Petrol,145,33.2,2
13651,ford, Tourneo Custom,2016,Manual,26807,Diesel,200,46.3,2
13652,toyota, Avensis,2016,Manual,55086,Diesel,20,67.3,1.6
13654,hyundi, Santa Fe,2020,Semi-Auto,985,Diesel,150,39.2,2.2
13655,bmw, X4,2020,Semi-Auto,117,Diesel,145,40.9,3
13662,audi, A8,2015,Automatic,30306,Petrol,570,25,6.3
13665,audi, R8,2008,Automatic,52500,Petrol,580,21,4.2
13666,hyundi, I800,2018,Manual,37324,Diesel,145,28,2.5
13668,hyundi, I40,2013,Manual,58232,Diesel,30,65.7,1.7
13670,hyundi, IX20,2017,Automatic,27347,Petrol,150,43.5,1.6
13672,merc, CLA Class,2016,Manual,37756,Diesel,20,67.3,2.1
13678,hyundi, IX20,2016,Manual,51500,Diesel,30,64.2,1.6
13682,merc, CLS Class,2019,Automatic,2611,Diesel,145,48.7,2.9
13684,merc, GLB Class,2020,Semi-Auto,1500,Diesel,145,44.8,2
13689,audi, RS6,2016,Semi-Auto,37703,Petrol,325,29.4,4
13690,hyundi, I40,2015,Manual,25350,Diesel,20,67.3,1.7
13692,merc, CLS Class,2019,Semi-Auto,4977,Diesel,145,47.9,2.9
13695,vw, Beetle,2017,Manual,17859,Petrol,125,53.3,0
13698,merc, S Class,2015,Automatic,11000,Petrol,270,33.2,4.7
13700,vw, Caddy Maxi Life,2017,Manual,39680,Diesel,125,58.9,2
13702,vw, Arteon,2019,Automatic,3500,Other,145,47.1,2
13707,toyota, GT86,2016,Semi-Auto,19460,Petrol,200,39.8,2
13712,toyota, IQ,2009,Manual,43000,Petrol,0,65.7,1
13713,vw, Scirocco,2014,Manual,69775,Diesel,150,53.3,2
13716,hyundi, I800,2019,Manual,15997,Diesel,150,31.7,2.5
13719,audi, RS5,2014,Semi-Auto,39210,Petrol,555,26.9,4.2
13721,bmw, X6,2019,Semi-Auto,13000,Diesel,145,44.8,3
13729,ford, Grand C-MAX,2013,Manual,35765,Diesel,125,60.1,1.6
13730,bmw, X4,2017,Semi-Auto,30485,Diesel,150,47.9,3
13731,vw, Shuttle,2019,Manual,8329,Diesel,145,38.2,2
13733,hyundi, I40,2019,Manual,20,Diesel,145,52.3,1.6
13736,hyundi, I800,2019,Manual,2544,Diesel,145,31.7,2.5
13742,toyota, Avensis,2017,Manual,18089,Petrol,145,45.6,1.8
13746,ford, Grand C-MAX,2015,Manual,33746,Diesel,125,60.1,1.6
13751,audi, S4,2019,Automatic,4129,Diesel,145,40.4,0
13755,vw, Arteon,2019,Semi-Auto,50,Petrol,145,47.1,2
13756,vw, Arteon,2018,Semi-Auto,21194,Petrol,145,47.1,2
13759,ford, Galaxy,2016,Manual,32170,Diesel,125,56.5,2
13767,bmw, 6 Series,2006,Automatic,126054,Petrol,555,29.7,3
13768,merc, GL Class,2018,Automatic,24632,Diesel,145,56.5,2.1
13771,bmw, Z4,2004,Manual,114000,Petrol,325,32.1,2.2
13774,toyota, Prius,2015,Automatic,28254,Other,10,64.2,1.8
13775,toyota, Verso,2017,Semi-Auto,19856,Petrol,200,42.8,1.8
13776,hyundi, IX20,2018,Manual,2259,Petrol,145,37.2,1.6
13781,hyundi, Santa Fe,2016,Semi-Auto,26317,Diesel,240,42.8,2.2
13785,vw, Caddy Maxi Life,2019,Semi-Auto,9793,Diesel,145,58.9,2
13787,merc, X-CLASS,2019,Automatic,8798,Diesel,260,31.4,3
13788,toyota, Prius,2015,Automatic,11872,Hybrid,10,64.2,1.8
13789,hyundi, IX20,2013,Manual,85000,Petrol,150,45.6,1.4
13790,skoda, Scala,2019,Automatic,3973,Petrol,145,45.6,1.5
13791,vw, Caravelle,2020,Semi-Auto,15,Diesel,145,32.8,2
13792,hyundi, I800,2019,Manual,2804,Diesel,145,28,2.5
13793,audi, A7,2017,Semi-Auto,47800,Petrol,150,29.7,4
13794,skoda, Yeti,2016,Semi-Auto,22708,Petrol,125,51.4,1.2
13795,ford, KA,2015,Manual,35130,Petrol,30,57.7,1.2
13797,bmw, i3,2017,Automatic,41146,Hybrid,0,470.8,0
13804,vw, Caddy,2016,Manual,20688,Diesel,125,60.1,2
13812,toyota, Hilux,2016,Automatic,30848,Diesel,260,32.8,3
13813,vw, Caddy Maxi Life,2019,Semi-Auto,11971,Diesel,150,54.3,2
13814,hyundi, IX20,2017,Automatic,11058,Petrol,160,43.5,1.6
13820,bmw, M4,2019,Automatic,3395,Petrol,145,34,3
13823,vauxhall, Agila,2014,Manual,28221,Petrol,30,55.4,1.2
13825,hyundi, IX35,2015,Automatic,24128,Diesel,260,41.5,2
13828,toyota, Prius,2016,Automatic,24572,Hybrid,0,94.1,1.8
13830,merc, S Class,2020,Semi-Auto,3999,Diesel,145,40.4,3
13831,merc, GL Class,2015,Manual,29053,Diesel,20,64.2,2.1
13833,bmw, Z4,2020,Automatic,110,Petrol,145,38.7,2
13834,vw, Caravelle,2019,Semi-Auto,8022,Diesel,145,33.6,2
13837,hyundi, Santa Fe,2018,Automatic,12743,Diesel,145,39.2,2.2
13838,vw, Scirocco,2016,Automatic,23420,Diesel,30,62.8,2
13842,toyota, Prius,2014,Automatic,23000,Hybrid,0,68.9,1.8
13845,vw, Scirocco,2015,Semi-Auto,75923,Diesel,125,53.3,2
13847,hyundi, IX20,2017,Automatic,19500,Petrol,160,43.5,1.6
13850,ford, Edge,2016,Manual,29886,Diesel,165,48.7,2
13854,hyundi, Santa Fe,2018,Semi-Auto,8400,Diesel,150,39.8,2.2
13856,bmw, X4,2019,Semi-Auto,8454,Diesel,150,42.8,2
13857,vauxhall, GTC,2015,Manual,13764,Petrol,160,47.1,1.4
13858,skoda, Kamiq,2019,Manual,2100,Petrol,145,47.9,1
13861,skoda, Rapid,2016,Manual,36279,Petrol,20,60.1,1.2
13865,ford, KA,2015,Manual,15155,Petrol,30,57.7,1.2
13869,ford, Edge,2017,Semi-Auto,35000,Diesel,150,47.9,2
13872,vw, Amarok,2019,Automatic,3500,Diesel,260,28.3,3
13875,merc, CLA Class,2018,Automatic,11751,Petrol,145,52.3,1.6
13877,hyundi, I800,2016,Automatic,53292,Diesel,330,33.6,2.5
13878,vw, Scirocco,2016,Manual,17615,Petrol,145,47.1,2
13882,ford, Mustang,2018,Manual,15744,Petrol,150,20.9,5
13885,bmw, X4,2019,Semi-Auto,10,Diesel,145,40.9,3
13889,toyota, Prius,2017,Automatic,25606,Other,135,68.9,1.8
13890,merc, SLK,2013,Semi-Auto,37411,Diesel,150,56.5,2
13892,hyundi, I40,2017,Manual,33067,Diesel,145,65.7,1.7
13895,hyundi, Santa Fe,2017,Semi-Auto,21615,Diesel,235,42.8,2.2
13896,skoda, Kamiq,2019,Manual,2563,Petrol,145,47.1,1
13897,merc, CLS Class,2013,Automatic,59210,Diesel,200,46.3,3
13898,skoda, Scala,2019,Manual,2689,Petrol,145,49.6,1
13900,vauxhall, GTC,2017,Manual,9278,Diesel,145,67.3,1.6
13901,ford, Grand C-MAX,2017,Manual,20366,Petrol,30,54.3,1
13903,vw, Caddy Maxi Life,2019,Automatic,13411,Diesel,145,44.1,2
13906,bmw, 6 Series,2019,Semi-Auto,8004,Diesel,145,47.9,3
13909,audi, A7,2016,Semi-Auto,8915,Diesel,160,52.3,3
13914,audi, Q8,2019,Automatic,5800,Diesel,145,30.7,4
13915,toyota, GT86,2020,Manual,999,Petrol,145,33.2,2
13916,skoda, Yeti,2016,Manual,47219,Petrol,125,51.4,1.2
13919,vauxhall, Combo Life,2019,Manual,3598,Diesel,145,53.3,1.5
13921,vauxhall, GTC,2015,Manual,32300,Diesel,125,60.1,2
13922,merc, V Class,2019,Semi-Auto,7415,Diesel,145,45.6,2.2
13925,merc, S Class,2019,Automatic,1912,Petrol,145,34,4
13926,vw, Tiguan Allspace,2019,Automatic,8196,Diesel,145,38.7,2
13927,toyota, Prius,2014,Automatic,22271,Hybrid,10,64.2,1.8
13928,bmw, X4,2020,Automatic,100,Petrol,145,26.9,3
13929,ford, KA,2010,Manual,91811,Petrol,30,55.4,1.2
13930,toyota, Verso,2012,Manual,65700,Diesel,145,53.3,2
13934,merc, X-CLASS,2019,Automatic,9160,Diesel,260,35.8,2.3
13935,toyota, Avensis,2009,Manual,89000,Diesel,140,54.3,2
13944,bmw, 7 Series,2019,Semi-Auto,5000,Petrol,145,34.5,3
13945,ford, Fusion,2010,Manual,83000,Petrol,200,43.5,1.4
13947,ford, Grand C-MAX,2018,Automatic,9377,Diesel,145,51.4,1.5
13951,skoda, Yeti,2013,Manual,58304,Diesel,160,49.6,2
13953,vw, Tiguan Allspace,2019,Semi-Auto,3792,Petrol,150,35.8,1.5
13955,hyundi, I40,2019,Manual,8178,Petrol,150,38.2,1.6
13958,hyundi, IX20,2015,Automatic,12000,Petrol,200,43.6,1.6
13959,vw, Amarok,2015,Automatic,32800,Diesel,260,35.3,2
13966,merc, CLA Class,2019,Automatic,3128,Petrol,145,40.9,2
13967,audi, R8,2019,Semi-Auto,4000,Petrol,145,21.4,5.2
13969,merc, CLS Class,2019,Semi-Auto,11763,Diesel,145,47.9,2.9
13972,bmw, 7 Series,2019,Semi-Auto,5893,Diesel,145,44.1,3
13978,audi, A7,2018,Semi-Auto,19112,Petrol,150,39.8,3
13981,vauxhall, Vivaro,2016,Manual,51206,Diesel,160,49.6,1.6
13984,skoda, Yeti,2016,Semi-Auto,22918,Petrol,125,51.4,1.2
13991,ford, Edge,2017,Semi-Auto,20746,Diesel,150,47.9,2
13994,vw, Arteon,2018,Semi-Auto,26009,Petrol,145,47.1,2
13998,hyundi, Santa Fe,2017,Manual,30142,Diesel,200,47.1,2.2
14001,bmw, X4,2019,Automatic,3201,Diesel,145,40.4,3
14005,audi, A8,2019,Automatic,3000,Diesel,145,40.4,3
14006,toyota, Verso,2017,Manual,9700,Petrol,150,41.5,1.6
14008,vw, CC,2016,Automatic,53555,Diesel,125,58.9,2
14009,hyundi, Santa Fe,2015,Semi-Auto,54000,Diesel,265,42.2,2.2
14019,vw, Caravelle,2019,Automatic,11441,Diesel,145,33.6,2
14020,toyota, Verso,2016,Manual,19417,Petrol,200,41.5,1.6
14026,bmw, 7 Series,2019,Semi-Auto,1075,Diesel,145,41.5,3
14029,vw, Shuttle,2019,Semi-Auto,11320,Diesel,150,32.8,2
14037,merc, CLS Class,2016,Semi-Auto,20306,Diesel,165,51.4,3
14038,hyundi, I800,2019,Manual,17124,Diesel,150,31.7,2.5
14039,merc, S Class,2013,Automatic,56061,Hybrid,190,44.8,3.5
14042,ford, Edge,2017,Manual,48000,Diesel,160,48.7,2
14044,toyota, Avensis,2016,Manual,7800,Diesel,30,62.8,2
14048,ford, Tourneo Custom,2016,Manual,11960,Diesel,200,44.8,2
14052,skoda, Scala,2019,Automatic,1121,Petrol,145,47.1,1
14058,ford, Edge,2017,Manual,18111,Diesel,145,48.7,2
14063,hyundi, I40,2014,Automatic,66200,Diesel,205,47.1,1.7
14065,vw, Arteon,2018,Automatic,2570,Petrol,145,40.4,1.5
14069,skoda, Scala,2020,Manual,1284,Diesel,145,57.7,1.6
14071,merc, CLA Class,2016,Automatic,32754,Diesel,20,67.3,2.1
14072,bmw, M4,2019,Semi-Auto,102,Petrol,145,34,3
14078,ford, Galaxy,2018,Manual,11704,Diesel,145,55.4,2
14079,hyundi, IX20,2017,Manual,23195,Petrol,125,50.4,1.4
14080,hyundi, Santa Fe,2016,Manual,34284,Diesel,200,47.1,2.2
14089,skoda, Rapid,2016,Manual,31220,Diesel,0,67.3,1.6
14091,toyota, Prius,2016,Automatic,30994,Hybrid,0,94.1,1.8
14094,skoda, Scala,2019,Manual,6500,Petrol,150,49.6,1
14097,vw, Eos,2014,Manual,58000,Diesel,125,58.9,2
14098,toyota, Prius,2017,Automatic,12930,Hybrid,10,64.2,1.8
14099,toyota, Avensis,2016,Manual,19862,Diesel,20,67.3,1.6
14100,hyundi, Santa Fe,2018,Automatic,17189,Diesel,145,42.8,2.2
14102,bmw, M5,2019,Semi-Auto,5000,Petrol,150,26.9,4.4
14105,hyundi, IX35,2014,Manual,50000,Diesel,145,53.3,1.7
14107,vw, Beetle,2001,Manual,110000,Petrol,200,49.6,1.6
14110,merc, CLS Class,2015,Semi-Auto,22067,Diesel,125,57.7,2.1
14111,ford, Grand Tourneo Connect,2019,Manual,11500,Diesel,150,46.3,1.5
14120,ford, Puma,2019,Manual,780,Petrol,145,50.4,1
14122,skoda, Scala,2019,Manual,1813,Diesel,145,57.7,1.6
14126,merc, S Class,2015,Automatic,23156,Petrol,555,28,5.5
14130,hyundi, IX35,2014,Manual,57675,Diesel,145,53.3,1.7
14133,skoda, Scala,2019,Semi-Auto,243,Petrol,145,45.6,1.5
